x,density,Estimators
0.0005677997716618,1504.6345450750002,Welsch
0.0005709633306025,1493.6550328237147,Welsch
0.0005741268895432,1482.466096223917,Welsch
0.0005772904484839,1471.085379165963,Welsch
0.0005804540074246,1459.5305257093191,Welsch
0.0005836175663652,1447.818858849051,Welsch
0.0005867811253059,1435.9670693027194,Welsch
0.0005899446842466,1423.990929036835,Welsch
0.0005931082431873,1411.905043515198,Welsch
0.0005962718021279,1399.7226551512615,Welsch
0.0005994353610686,1387.4555082539323,Welsch
0.0006025989200093,1375.1137829821848,Welsch
0.00060576247895,1362.7061026103163,Welsch
0.0006089260378906,1350.2396149193644,Welsch
0.0006120895968313,1337.7201449518627,Welsch
0.000615253155772,1325.1524128799672,Welsch
0.0006184167147127,1312.5403075180627,Welsch
0.0006215802736533,1299.887203221446,Welsch
0.000624743832594,1287.1963056864142,Welsch
0.0006279073915347,1274.471010610037,Welsch
0.0006310709504754,1261.7152583466652,Welsch
0.000634234509416,1248.9338676432874,Welsch
0.0006373980683567,1236.1328322385343,Welsch
0.0006405616272974,1223.319565526126,Welsch
0.0006437251862381,1210.5030805351985,Welsch
0.0006468887451788,1197.6940950638889,Welsch
0.0006500523041194,1184.9050547948325,Welsch
0.0006532158630601,1172.1500704830448,Welsch
0.0006563794220008,1159.4447686963003,Welsch
0.0006595429809415,1146.8060589617023,Welsch
0.0006627065398821,1134.2518233955411,Welsch
0.0006658700988228,1121.8005378448904,Welsch
0.0006690336577635,1109.4708361444675,Welsch
0.0006721972167042,1097.2810312074562,Welsch
0.0006753607756448,1085.2486082640476,Welsch
0.0006785243345855,1073.3897065981564,Welsch
0.0006816878935262,1061.7186065979351,Welsch
0.0006848514524669,1050.247238835208,Welsch
0.0006880150114075,1038.9847312504082,Welsch
0.0006911785703482,1027.937009385642,Welsch
0.0006943421292889,1017.1064630357234,Welsch
0.0006975056882296,1006.4916907426908,Welsch
0.0007006692471703,996.0873313167148,Welsch
0.0007038328061109,985.883989103664,Welsch
0.0007069963650516,975.8682571151965,Welsch
0.0007101599239923,966.0228394690264,Welsch
0.000713323482933,956.3267719288294,Welsch
0.0007164870418736,946.7557367545094,Welsch
0.0007196506008143,937.28246563723,Welsch
0.000722814159755,927.8772222560304,Welsch
0.0007259777186957,918.5083540021678,Welsch
0.0007291412776363,909.1429007146731,Welsch
0.000732304836577,899.7472468879488,Welsch
0.0007354683955177,890.2878027742537,Welsch
0.0007386319544584,880.7316991266939,Welsch
